School ID,School Name,pre_cov_att,post_cov_att,att_diff_pp
609733.0,SULLIVAN HS,84.65,76.19999999999999,8.450000000000017
609734.0,TAFT HS,89.325,85.2625,4.0625
609735.0,TILDEN HS,81.6,65.7,15.899999999999991
609737.0,VON STEUBEN HS,92.3125,87.875,4.4375
609738.0,LINCOLN PARK HS,89.9625,86.5,3.4625000000000057
609739.0,WASHINGTON HS,88.625,80.67500000000001,7.949999999999989
609740.0,WELLS HS,88.0125,77.7875,10.225000000000009
609741.0,HUBBARD HS,90.11250000000001,84.2,5.9125000000000085
609744.0,NORTHSIDE LEARNING HS,91.2375,84.275,6.9624999999999915
609745.0,SOUTHSIDE HS,89.25,81.55,7.700000000000003
609746.0,KENWOOD HS,92.36250000000001,89.0625,3.3000000000000114
609748.0,YORK HS,72.4375,62.224999999999994,10.212500000000006
609749.0,NORTHSIDE PREP HS,93.85,92.8875,0.9624999999999915
609750.0,SIMPSON HS,63.849999999999994,59.25,4.599999999999994
609751.0,KING HS,88.9875,90.4375,-1.4500000000000028
609753.0,CHICAGO AGRICULTURE HS,93.75,90.075,3.674999999999997
609754.0,CHICAGO MILITARY HS,90.8625,82.5,8.362499999999997
609755.0,YOUNG HS,94.82499999999999,92.7625,2.062499999999986
609756.0,CURIE HS,87.55000000000001,80.65,6.900000000000006
609759.0,CLEMENTE HS,80.05,68.5125,11.537499999999994
609760.0,CARVER MILITARY HS,92.05,84.5625,7.487499999999997
609761.0,CORLISS HS,84.6375,75.7,8.9375
609762.0,JULIAN HS,80.7625,73.23750000000001,7.5249999999999915
609764.0,JUAREZ HS,85.11250000000001,77.94999999999999,7.162500000000023
609766.0,VAUGHN HS,87.275,83.30000000000001,3.9749999999999943
609769.0,GRAHAM HS,86.55,81.75,4.799999999999997
609772.0,ADDAMS,89.5,84.9,4.599999999999994
609773.0,TUBMAN,90.15,88.05000000000001,2.0999999999999943
609774.0,ALCOTT ES,94.0,87.7,6.299999999999997
609777.0,ARMOUR,90.15,88.94999999999999,1.200000000000017
609779.0,ARMSTRONG G,90.5,86.5,4.0
609780.0,MARINE LEADERSHIP AT AMES HS,93.25,85.35,7.900000000000006
609782.0,AUDUBON,94.35,93.75,0.5999999999999943
609783.0,JEFFERSON HS,97.9,95.25,2.6500000000000057
609786.0,AVALON PARK,93.5,76.75,16.75
609788.0,BARNARD,85.35,84.6,0.75
609789.0,BARRY,89.1,88.44999999999999,0.6500000000000057
609790.0,BARTON,83.3,82.5,0.7999999999999972
609791.0,BASS,76.75,63.6,13.149999999999999
609792.0,BATEMAN,93.45,90.55000000000001,2.8999999999999915
609793.0,NICHOLSON,85.69999999999999,65.3,20.39999999999999
609796.0,BEAUBIEN,90.2,86.1,4.1000000000000085
609797.0,BEIDLER,91.2,84.30000000000001,6.8999999999999915
609798.0,BELDING,88.5,91.5,-3.0
609800.0,BENNETT,93.4,83.6,9.800000000000011
609803.0,BLAINE,92.15,89.8,2.3500000000000085
609804.0,BOONE,92.15,87.69999999999999,4.450000000000017
609805.0,JOPLIN,93.0,84.9,8.099999999999994
609806.0,BRADWELL,90.55,76.7,13.849999999999994
609808.0,HALEY,89.25,86.69999999999999,2.5500000000000114
609809.0,BRENTANO,90.1,86.95,3.1499999999999915
609810.0,BRIDGE,89.65,88.95,0.7000000000000028
609811.0,BRIGHT,86.35,84.7,1.6499999999999915
609812.0,BROWN W,86.2,81.05000000000001,5.1499999999999915
609815.0,BOUCHET,86.4,83.25,3.1500000000000057
609817.0,BUDLONG,87.45,90.05000000000001,-2.6000000000000085
609818.0,BURBANK,88.6,88.45,0.14999999999999147
609819.0,BURKE,83.85,82.0,1.8499999999999943
609827.0,BURNSIDE,86.75,82.25,4.5
609829.0,BURROUGHS,93.75,84.5,9.25
609830.0,BRUNSON,84.15,71.0,13.150000000000006
609833.0,CALDWELL,89.55,72.8,16.75
609834.0,LITTLE VILLAGE,93.4,90.5,2.9000000000000057
609835.0,CAMERON,91.05000000000001,85.9,5.150000000000006
609836.0,CANTY,86.65,85.0,1.6500000000000057
609839.0,CARROLL,88.15,83.6,4.550000000000011
609842.0,CARSON,94.4,88.75,5.650000000000006
609844.0,CARTER,83.4,90.85,-7.449999999999989
609845.0,CARVER G,87.0,72.75,14.25
609850.0,GREELEY,89.5,88.45,1.0499999999999972
609851.0,CHALMERS,92.2,86.5,5.700000000000003
609852.0,CHAPPELL,89.9,87.95,1.9500000000000028
609853.0,CHASE,84.0,78.65,5.349999999999994
609854.0,CHOPIN,87.0,80.3,6.700000000000003
609856.0,CLAY,86.1,79.55,6.549999999999997
609857.0,CLEVELAND,86.75,88.65,-1.9000000000000057
609859.0,CLINTON,92.8,88.15,4.6499999999999915
609862.0,COLES,87.19999999999999,80.69999999999999,6.5
609863.0,COLUMBUS,92.1,91.55,0.5499999999999972
609865.0,JORDAN,90.45,89.55000000000001,0.8999999999999915
609867.0,COOPER,89.55,87.69999999999999,1.8500000000000085
609870.0,CORKERY,92.0,88.7,3.299999999999997
609871.0,VICK,86.30000000000001,83.0,3.3000000000000114
609872.0,PEREZ,90.4,90.94999999999999,-0.549999999999983
609873.0,CROWN,87.44999999999999,82.80000000000001,4.649999999999977
609874.0,DIRKSEN,87.0,87.95,-0.9500000000000028
609875.0,DARWIN,92.25,90.25,2.0
609876.0,DAVIS N,90.75,87.85,2.9000000000000057
609879.0,DAWES,87.3,85.35,1.9500000000000028
609883.0,DENEEN,86.80000000000001,78.65,8.150000000000006
609884.0,DEVER,90.30000000000001,89.5,0.8000000000000114
609885.0,DEWEY,90.5,78.9,11.599999999999994
609887.0,DIXON,86.05000000000001,86.25,-0.19999999999998863
609891.0,DOOLITTLE,90.94999999999999,85.55,5.3999999999999915
609893.0,DORE,88.65,89.2,-0.5499999999999972
609894.0,DRAKE,90.55,81.85,8.700000000000003
609896.0,DRUMMOND,92.5,88.3,4.200000000000003
609897.0,EARLE,83.19999999999999,71.6,11.599999999999994
609900.0,CURTIS,89.65,84.4,5.25
609902.0,METCALFE,84.75,71.1,13.650000000000006
609903.0,EDWARDS,89.75,83.1,6.650000000000006
609904.0,ELLINGTON,83.5,74.1,9.400000000000006
609907.0,ERICSON,90.45,75.05000000000001,15.399999999999991
609908.0,ESMOND,92.15,84.9,7.25
609909.0,EVERETT,91.55000000000001,87.65,3.9000000000000057
609910.0,FALCONER,92.2,86.8,5.400000000000006
609912.0,FARNSWORTH,87.15,88.95,-1.7999999999999972
609917.0,FERNWOOD,88.9,87.35,1.5500000000000114
609919.0,FISKE,89.45,77.85,11.600000000000009
609920.0,KANOON,92.85,87.45,5.3999999999999915
609921.0,TELPOCHCALLI,89.75,85.0,4.75
609922.0,BELMONT-CRAGIN,86.25,85.1,1.1500000000000057
609924.0,FORT DEARBORN,92.8,83.6,9.200000000000003
609925.0,KELLMAN,91.85,82.2,9.649999999999991
609927.0,FOSTER PARK,83.7,85.55,-1.8499999999999943
609928.0,FULLER,87.0,79.15,7.849999999999994
609929.0,FULTON,88.55000000000001,79.6,8.950000000000017
609930.0,FUNSTON,88.4,85.8,2.6000000000000085
609933.0,GALE,85.9,81.65,4.25
609935.0,GALLISTEL,90.2,88.75,1.4500000000000028
609938.0,GARY,91.6,85.5,6.099999999999994
609939.0,GILLESPIE,90.94999999999999,85.25,5.699999999999989
609941.0,RANDOLPH,81.55000000000001,72.55,9.000000000000014
609942.0,GOETHE,89.4,84.95,4.450000000000003
609943.0,OWENS,91.95,76.85,15.100000000000009
609944.0,GRISSOM,88.8,86.05,2.75
609945.0,GOUDY,87.45,91.5,-4.049999999999997
609947.0,GRAHAM ES,84.05,77.4,6.6499999999999915
609949.0,GRAY,86.5,87.4,-0.9000000000000057
609950.0,ORTIZ DE DOMINGUEZ,91.1,88.69999999999999,2.4000000000000057
609951.0,ARIEL,87.30000000000001,78.9,8.400000000000006
