,School_ID,Wards,crime_capita,crime_class,Year,Attendance,Network
2206,609748,14,0.0537818181818181,Low,2019,73.825,Network 16
2209,400059,14,0.0537818181818181,Low,2019,96.325,Charter
2214,400128,14,0.0537818181818181,Low,2019,51.7,Options
2219,610499,14,0.0537818181818181,Low,2019,81.975,AUSL
2247,400058,14,0.0434181818181818,Low,2021,79.525,Charter
2249,400118,14,0.0434181818181818,Low,2021,50.125,Charter
2250,609748,14,0.0434181818181818,Low,2021,62.975,Network 16
2253,400059,14,0.0434181818181818,Low,2021,77.85,Charter
2258,400128,14,0.0434181818181818,Low,2021,51.06666666666666,Options
2263,610499,14,0.0434181818181818,Low,2021,65.975,AUSL
2269,400058,14,0.0567818181818181,Low,2022,78.5,Charter
2271,400118,14,0.0567818181818181,Low,2022,71.65,Charter
2272,609748,14,0.0567818181818181,Low,2022,61.475,Network 16
2275,400059,14,0.0567818181818181,Low,2022,71.775,Charter
2280,400128,14,0.0567818181818181,Low,2022,50.63333333333333,Options
2285,610499,14,0.0567818181818181,Low,2022,75.95,AUSL
2304,609718,15,0.1513818181818181,High,2013,87.1,Network 16
2307,609694,15,0.1513818181818181,High,2013,88.375,Network 15
2314,609718,15,0.1258545454545454,High,2014,88.25,Network 16
2317,609694,15,0.1258545454545454,High,2014,88.425,Network 15
2324,609718,15,0.1242363636363636,High,2015,88.475,Network 16
2327,609694,15,0.1242363636363636,High,2015,90.25,Network 15
2334,609718,15,0.1123636363636363,Medium,2016,89.7,Network 16
2337,609694,15,0.1123636363636363,Medium,2016,90.675,Network 15
2344,609718,15,0.1137818181818181,Medium,2017,87.675,Network 16
2347,609694,15,0.1137818181818181,Medium,2017,92.425,Network 15
2354,609718,15,0.1041272727272727,Medium,2018,88.975,Network 16
2357,609694,15,0.1041272727272727,Medium,2018,91.775,Network 15
2364,609718,15,0.0694181818181818,Medium,2019,89.325,Network 16
2367,609694,15,0.0694181818181818,Medium,2019,91.275,Network 15
2384,609718,15,0.0542545454545454,Low,2021,82.3,Network 16
2387,609694,15,0.0542545454545454,Low,2021,93.575,Network 15
2394,609718,15,0.0583272727272727,Low,2022,80.1,Network 16
2397,609694,15,0.0583272727272727,Low,2022,91.525,Network 15
2406,609730,16,0.1573090909090909,High,2013,90.575,Network 14
2411,609730,16,0.1378181818181818,High,2014,91.35,Network 14
2416,609730,16,0.1292545454545454,High,2015,92.0,Network 14
2421,609730,16,0.1244545454545454,High,2016,90.25,Network 14
2426,609730,16,0.1177090909090909,High,2017,88.025,Network 14
2431,609730,16,0.1242363636363636,High,2018,90.175,Network 14
2436,609730,16,0.1447454545454545,High,2019,89.6,Network 14
2446,609730,16,0.1116545454545454,Medium,2021,88.0,Network 14
2451,609730,16,0.1064909090909091,Medium,2022,82.925,Network 14
2458,609716,17,0.1881818181818181,High,2013,78.35,Network 14
2462,609708,17,0.1881818181818181,High,2013,85.225,Network 14
2463,609716,17,0.1724,High,2014,76.35000000000001,Network 14
2467,609708,17,0.1724,High,2014,87.1,Network 14
2468,609716,17,0.1711636363636363,High,2015,80.4,Network 14
2472,609708,17,0.1711636363636363,High,2015,88.55,Network 14
2473,609716,17,0.1578181818181818,High,2016,79.8,Network 14
2477,609708,17,0.1578181818181818,High,2016,88.95,Network 14
2478,609716,17,0.1591818181818181,High,2017,83.05000000000001,Network 14
2482,609708,17,0.1591818181818181,High,2017,85.1,Network 14
2483,609716,17,0.1620181818181818,High,2018,82.05,Network 14
2487,609708,17,0.1620181818181818,High,2018,86.525,Network 14
2488,609716,17,0.1529272727272727,High,2019,81.17500000000001,Network 14
2492,609708,17,0.1529272727272727,High,2019,83.375,Network 14
2498,609716,17,0.1188,High,2021,97.65,Network 14
2502,609708,17,0.1188,High,2021,72.975,Network 14
2503,609716,17,0.1213636363636363,High,2022,73.025,Network 14
2507,609708,17,0.1213636363636363,High,2022,74.575,Network 14
2520,609720,18,0.0910181818181818,Medium,2013,94.375,Network 14
2521,609719,18,0.0910181818181818,Medium,2013,88.275,Network 14
2522,610402,18,0.0910181818181818,Medium,2013,96.65,Network 14
2530,609720,18,0.084490909090909,Medium,2014,93.675,Network 14
2531,609719,18,0.084490909090909,Medium,2014,91.3,Network 14
2532,610402,18,0.084490909090909,Medium,2014,94.0,Network 14
2540,609720,18,0.0790363636363636,Medium,2015,93.975,Network 14
2541,609719,18,0.0790363636363636,Medium,2015,89.6,Network 14
2542,610402,18,0.0790363636363636,Medium,2015,95.3,Network 14
2550,609720,18,0.0868363636363636,Medium,2016,93.625,Network 14
2551,609719,18,0.0868363636363636,Medium,2016,88.55000000000001,Network 14
2552,610402,18,0.0868363636363636,Medium,2016,96.05,Network 14
2560,609720,18,0.0813272727272727,Medium,2017,94.1,Network 14
2561,609719,18,0.0813272727272727,Medium,2017,89.25,Network 14
2562,610402,18,0.0813272727272727,Medium,2017,95.6,Network 14
2570,609720,18,0.0757636363636363,Medium,2018,93.3,Network 14
2571,609719,18,0.0757636363636363,Medium,2018,88.1,Network 14
2572,610402,18,0.0757636363636363,Medium,2018,95.1,Network 14
2580,609720,18,0.0691090909090909,Medium,2019,92.725,Network 14
2581,609719,18,0.0691090909090909,Medium,2019,85.225,Network 14
2582,610402,18,0.0691090909090909,Medium,2019,94.1,Network 14
2600,609720,18,0.0525818181818181,Low,2021,93.25,Network 14
2601,609719,18,0.0525818181818181,Low,2021,78.925,Network 14
2602,610402,18,0.0525818181818181,Low,2021,93.7,Network 14
2610,609720,18,0.0588,Low,2022,90.775,Network 14
2611,609719,18,0.0588,Low,2022,77.45,Network 14
2612,610402,18,0.0588,Low,2022,91.55,Network 14
2628,610390,19,0.0466727272727272,Low,2013,92.15,ISP
2629,609766,19,0.0466727272727272,Low,2013,86.5,Network 14
2636,610390,19,0.0433272727272727,Low,2014,92.325,ISP
2637,609766,19,0.0433272727272727,Low,2014,88.675,Network 14
2644,610390,19,0.0437454545454545,Low,2015,92.225,ISP
2645,609766,19,0.0437454545454545,Low,2015,89.675,Network 14
2652,610390,19,0.0431818181818181,Low,2016,92.575,ISP
2653,609766,19,0.0431818181818181,Low,2016,88.67500000000001,Network 14
2660,610390,19,0.0413636363636363,Low,2017,90.025,ISP
2661,609766,19,0.0413636363636363,Low,2017,88.225,Network 14
2668,610390,19,0.0408,Low,2018,91.35,ISP
2669,609766,19,0.0408,Low,2018,88.575,Network 14
2676,610390,19,0.0367636363636363,Low,2019,90.15,ISP
2677,609766,19,0.0367636363636363,Low,2019,85.975,Network 14
2692,610390,19,0.0346545454545454,Low,2021,84.125,ISP
2693,609766,19,0.0346545454545454,Low,2021,82.775,Network 14
2700,610390,19,0.0371272727272727,Low,2022,86.5,ISP
2701,609766,19,0.0371272727272727,Low,2022,83.825,Network 14
2727,609728,20,0.1758,High,2013,85.875,Network 14
2731,610568,20,0.154090909090909,High,2014,73.275,Options
2738,609728,20,0.154090909090909,High,2014,83.675,Network 14
2742,610568,20,0.1474545454545454,High,2015,77.35,Options
2749,609728,20,0.1474545454545454,High,2015,86.875,Network 14
2753,610568,20,0.1409090909090909,High,2016,36.625,Options
2760,609728,20,0.1409090909090909,High,2016,85.625,Network 14
2764,610568,20,0.1412,High,2017,49.35,Options
2771,609728,20,0.1412,High,2017,86.675,Network 14
2775,610568,20,0.1383272727272727,High,2018,76.825,Options
2782,609728,20,0.1383272727272727,High,2018,88.875,Network 14
2786,610568,20,0.1467818181818181,High,2019,79.9,Options
2793,609728,20,0.1467818181818181,High,2019,89.35,Network 14
2808,610568,20,0.1220909090909091,High,2021,75.05,Options
2815,609728,20,0.1220909090909091,High,2021,82.625,Network 14
2819,610568,20,0.1323272727272727,High,2022,52.2,Options
2826,609728,20,0.1323272727272727,High,2022,79.0,Network 14
2843,400013,21,0.1752363636363636,High,2013,96.05,Charter
2846,400125,21,0.1752363636363636,High,2013,77.03333333333333,Options
2853,400013,21,0.1570181818181818,High,2014,91.725,Charter
2855,400162,21,0.1570181818181818,High,2014,91.8,Charter
2856,400125,21,0.1570181818181818,High,2014,74.5,Options
2861,400169,21,0.1506545454545454,High,2015,93.5,Charter
2863,400013,21,0.1506545454545454,High,2015,87.525,Charter
2865,400162,21,0.1506545454545454,High,2015,93.6,Charter
2866,400125,21,0.1506545454545454,High,2015,66.63333333333334,Options
2870,400172,21,0.1499636363636363,High,2016,91.9,Charter
2871,400169,21,0.1499636363636363,High,2016,93.6,Charter
2873,400013,21,0.1499636363636363,High,2016,90.775,Charter
2875,400162,21,0.1499636363636363,High,2016,93.33333333333331,Charter
2876,400125,21,0.1499636363636363,High,2016,57.93333333333334,Options
2880,400172,21,0.1466,High,2017,90.8,Charter
2881,400169,21,0.1466,High,2017,92.46666666666664,Charter
2883,400013,21,0.1466,High,2017,89.9,Charter
2885,400162,21,0.1466,High,2017,93.425,Charter
2886,400125,21,0.1466,High,2017,55.75,Options
2890,400172,21,0.1504181818181818,High,2018,88.76666666666667,Charter
2891,400169,21,0.1504181818181818,High,2018,93.45,Charter
2893,400013,21,0.1504181818181818,High,2018,89.15,Charter
2895,400162,21,0.1504181818181818,High,2018,93.3,Charter
2896,400125,21,0.1504181818181818,High,2018,54.825,Options
2900,400172,21,0.1514,High,2019,86.875,Charter
2901,400169,21,0.1514,High,2019,94.2,Charter
2903,400013,21,0.1514,High,2019,91.7,Charter
2905,400162,21,0.1514,High,2019,93.55,Charter
2906,400125,21,0.1514,High,2019,65.23333333333333,Options
2920,400172,21,0.1166909090909091,High,2021,78.9,Charter
2921,400169,21,0.1166909090909091,High,2021,78.85,Charter
2923,400013,21,0.1166909090909091,High,2021,85.475,Charter
2925,400162,21,0.1166909090909091,High,2021,92.375,Charter
2926,400125,21,0.1166909090909091,High,2021,70.73333333333333,Options
2930,400172,21,0.1322,High,2022,80.15,Charter
2931,400169,21,0.1322,High,2022,86.4,Charter
2933,400013,21,0.1322,High,2022,84.75,Charter
2935,400162,21,0.1322,High,2022,88.55000000000001,Charter
2936,400125,21,0.1322,High,2022,66.86666666666666,Options
2956,400147,22,0.0651272727272727,Medium,2013,66.725,Options
2958,609762,22,0.0651272727272727,Medium,2013,80.775,Network 16
2968,609705,22,0.0651272727272727,Medium,2013,80.125,Network 17
2975,400147,22,0.0601272727272727,Medium,2014,77.275,Options
2977,609762,22,0.0601272727272727,Medium,2014,76.2,Network 16
2987,609705,22,0.0601272727272727,Medium,2014,79.975,Network 17
2994,400147,22,0.0563090909090909,Low,2015,63.25,Options
2996,609762,22,0.0563090909090909,Low,2015,79.5,Network 16
3006,609705,22,0.0563090909090909,Low,2015,83.625,Network 17
3013,400147,22,0.0574727272727272,Low,2016,82.75,Options
3015,609762,22,0.0574727272727272,Low,2016,83.475,Network 16
3025,609705,22,0.0574727272727272,Low,2016,86.425,Network 17
3032,400147,22,0.055690909090909,Low,2017,74.3,Options
3034,609762,22,0.055690909090909,Low,2017,81.725,Network 16
3044,609705,22,0.055690909090909,Low,2017,86.325,Network 17
3051,400147,22,0.0607272727272727,Medium,2018,82.175,Options
3053,609762,22,0.0607272727272727,Medium,2018,80.75,Network 16
3063,609705,22,0.0607272727272727,Medium,2018,86.975,Network 17
3070,400147,22,0.0606545454545454,Medium,2019,77.15,Options
3072,609762,22,0.0606545454545454,Medium,2019,80.775,Network 16
3082,609705,22,0.0606545454545454,Medium,2019,87.8,Network 17
3108,400147,22,0.0462,Low,2021,65.075,Options
3109,610593,22,0.0462,Low,2021,46.150000000000006,Options
3110,609762,22,0.0462,Low,2021,72.075,Network 16
3120,609705,22,0.0462,Low,2021,61.725,Network 17
3127,400147,22,0.0532181818181818,Low,2022,71.325,Options
3128,610593,22,0.0532181818181818,Low,2022,51.025,Options
3129,609762,22,0.0532181818181818,Low,2022,74.4,Network 16
3139,609705,22,0.0532181818181818,Low,2022,71.4,Network 17
3172,609693,23,0.0668181818181818,Medium,2013,92.225,Network 15
3176,400119,23,0.0668181818181818,Medium,2013,87.3,Charter
3178,400123,23,0.0668181818181818,Medium,2013,63.875,Options
3182,609723,23,0.0668181818181818,Medium,2013,75.4,Network 15
3184,610334,23,0.0668181818181818,Medium,2013,82.0,Network 15
3186,609722,23,0.0668181818181818,Medium,2013,79.625,Network 15
3189,400057,23,0.0668181818181818,Medium,2013,95.75,Charter
3196,609693,23,0.0569818181818181,Low,2014,92.75,Network 15
3200,400119,23,0.0569818181818181,Low,2014,85.95,Charter
3202,400123,23,0.0569818181818181,Low,2014,80.13333333333333,Options
3206,609723,23,0.0569818181818181,Low,2014,81.92500000000001,Network 15
3208,610334,23,0.0569818181818181,Low,2014,83.7,Network 15
3210,609722,23,0.0569818181818181,Low,2014,83.725,Network 15
3213,400057,23,0.0569818181818181,Low,2014,94.95,Charter
3215,610571,23,0.0569818181818181,Low,2014,40.05,Options
3220,609693,23,0.0566181818181818,Low,2015,91.675,Network 15
3224,400119,23,0.0566181818181818,Low,2015,87.66666666666667,Charter
3226,400123,23,0.0566181818181818,Low,2015,71.03333333333335,Options
3230,609723,23,0.0566181818181818,Low,2015,86.5,Network 15
3232,610334,23,0.0566181818181818,Low,2015,86.775,Network 15
3234,609722,23,0.0566181818181818,Low,2015,85.275,Network 15
3237,400057,23,0.0566181818181818,Low,2015,95.575,Charter
3239,610571,23,0.0566181818181818,Low,2015,47.95,Options
3244,609693,23,0.0614,Medium,2016,92.6,Network 15
3248,400119,23,0.0614,Medium,2016,86.75,Charter
3250,400123,23,0.0614,Medium,2016,70.8,Options
3254,609723,23,0.0614,Medium,2016,89.175,Network 15
3256,610334,23,0.0614,Medium,2016,85.15,Network 15
3258,609722,23,0.0614,Medium,2016,80.55,Network 15
3261,400057,23,0.0614,Medium,2016,94.9,Charter
3263,610571,23,0.0614,Medium,2016,46.5,Options
3268,609693,23,0.0565636363636363,Low,2017,91.825,Network 15
3272,400119,23,0.0565636363636363,Low,2017,89.375,Charter
3274,400123,23,0.0565636363636363,Low,2017,54.5,Options
3278,609723,23,0.0565636363636363,Low,2017,78.975,Network 15
3280,610334,23,0.0565636363636363,Low,2017,85.17500000000001,Network 15
3282,609722,23,0.0565636363636363,Low,2017,73.9,Network 15
3285,400057,23,0.0565636363636363,Low,2017,94.15,Charter
3287,610571,23,0.0565636363636363,Low,2017,48.825,Options
3292,609693,23,0.0575636363636363,Low,2018,91.825,Network 15
3296,400119,23,0.0575636363636363,Low,2018,86.725,Charter
3298,400123,23,0.0575636363636363,Low,2018,49.875,Options
3302,609723,23,0.0575636363636363,Low,2018,73.725,Network 15
3304,610334,23,0.0575636363636363,Low,2018,82.95,Network 15
3306,609722,23,0.0575636363636363,Low,2018,74.25,Network 15
3309,400057,23,0.0575636363636363,Low,2018,92.7,Charter
3311,610571,23,0.0575636363636363,Low,2018,50.975,Options
3316,609693,23,0.0451272727272727,Low,2019,91.525,Network 15
3320,400119,23,0.0451272727272727,Low,2019,85.575,Charter
3322,400123,23,0.0451272727272727,Low,2019,64.06666666666666,Options
3326,609723,23,0.0451272727272727,Low,2019,77.375,Network 15
3328,610334,23,0.0451272727272727,Low,2019,80.65,Network 15
3330,609722,23,0.0451272727272727,Low,2019,76.65,Network 15
3333,400057,23,0.0451272727272727,Low,2019,93.375,Charter
3335,610571,23,0.0451272727272727,Low,2019,54.975,Options
3364,609693,23,0.0400545454545454,Low,2021,83.575,Network 15
3368,400119,23,0.0400545454545454,Low,2021,75.45,Charter
3370,400123,23,0.0400545454545454,Low,2021,62.3,Options
3374,609723,23,0.0400545454545454,Low,2021,57.325,Network 15
3376,610334,23,0.0400545454545454,Low,2021,66.95,Network 15
3378,609722,23,0.0400545454545454,Low,2021,57.55,Network 15
3381,400057,23,0.0400545454545454,Low,2021,84.225,Charter
3383,610571,23,0.0400545454545454,Low,2021,49.1,Options
3388,609693,23,0.0459090909090909,Low,2022,86.5,Network 15
3392,400119,23,0.0459090909090909,Low,2022,79.9,Charter
3394,400123,23,0.0459090909090909,Low,2022,49.0,Options
3398,609723,23,0.0459090909090909,Low,2022,64.275,Network 15
3400,610334,23,0.0459090909090909,Low,2022,66.425,Network 15
3402,609722,23,0.0459090909090909,Low,2022,63.45,Network 15
3405,400057,23,0.0459090909090909,Low,2022,82.125,Charter
3407,610571,23,0.0459090909090909,Low,2022,40.375,Options
3418,609724,24,0.2422545454545454,High,2013,87.65,Network 14
3419,609695,24,0.2422545454545454,High,2013,88.6,ISP
3420,609749,24,0.2422545454545454,High,2013,94.9,Network 14
3426,609724,24,0.223890909090909,High,2014,89.7,Network 14
3427,609695,24,0.223890909090909,High,2014,90.3,ISP
3428,609749,24,0.223890909090909,High,2014,92.9,Network 14
3434,609724,24,0.2198181818181818,High,2015,90.925,Network 14
3435,609695,24,0.2198181818181818,High,2015,90.375,ISP
3436,609749,24,0.2198181818181818,High,2015,94.45,Network 14
3442,609724,24,0.2235818181818182,High,2016,89.775,Network 14
3443,609695,24,0.2235818181818182,High,2016,91.55,ISP
3444,609749,24,0.2235818181818182,High,2016,93.375,Network 14
3450,609724,24,0.2291454545454545,High,2017,90.325,Network 14
3451,609695,24,0.2291454545454545,High,2017,91.05,ISP
3452,609749,24,0.2291454545454545,High,2017,93.6,Network 14
3458,609724,24,0.2304363636363636,High,2018,88.0,Network 14
3459,609695,24,0.2304363636363636,High,2018,91.2,ISP
3460,609749,24,0.2304363636363636,High,2018,94.1,Network 14
3466,609724,24,0.2043090909090909,High,2019,89.55,Network 14
3467,609695,24,0.2043090909090909,High,2019,90.725,ISP
3468,609749,24,0.2043090909090909,High,2019,93.6,Network 14
3482,609724,24,0.1473818181818181,High,2021,82.6,Network 14
3483,609695,24,0.1473818181818181,High,2021,83.875,ISP
3484,609749,24,0.1473818181818181,High,2021,94.375,Network 14
3490,609724,24,0.1466727272727272,High,2022,82.55,Network 14
3491,609695,24,0.1466727272727272,High,2022,84.875,ISP
3492,609749,24,0.1466727272727272,High,2022,91.4,Network 14
3581,400091,26,0.0852181818181818,Medium,2013,85.425,Contract
3585,400104,26,0.0852181818181818,Medium,2013,87.66666666666667,Charter
3590,609764,26,0.0852181818181818,Medium,2013,89.175,Network 15
3600,400091,26,0.0728363636363636,Medium,2014,88.25,Contract
3602,400164,26,0.0728363636363636,Medium,2014,78.5,Options
3604,400104,26,0.0728363636363636,Medium,2014,92.425,Charter
3609,609764,26,0.0728363636363636,Medium,2014,90.3,Network 15
3619,400091,26,0.0669454545454545,Medium,2015,87.85,Contract
3621,400164,26,0.0669454545454545,Medium,2015,78.23333333333333,Options
3623,400104,26,0.0669454545454545,Medium,2015,90.675,Charter
3628,609764,26,0.0669454545454545,Medium,2015,89.35,Network 15
3638,400091,26,0.0740909090909091,Medium,2016,88.4,Contract
3640,400164,26,0.0740909090909091,Medium,2016,70.63333333333334,Options
3642,400104,26,0.0740909090909091,Medium,2016,89.7,Charter
3647,609764,26,0.0740909090909091,Medium,2016,89.675,Network 15
3657,400091,26,0.0700363636363636,Medium,2017,87.5,Contract
3659,400164,26,0.0700363636363636,Medium,2017,59.0,Options
3661,400104,26,0.0700363636363636,Medium,2017,89.625,Charter
3666,609764,26,0.0700363636363636,Medium,2017,85.725,Network 15
3676,400091,26,0.0652181818181818,Medium,2018,90.125,Contract
3678,400164,26,0.0652181818181818,Medium,2018,69.175,Options
3680,400104,26,0.0652181818181818,Medium,2018,87.575,Charter
3685,609764,26,0.0652181818181818,Medium,2018,85.2,Network 15
3695,400091,26,0.0697090909090909,Medium,2019,89.775,Contract
3697,400164,26,0.0697090909090909,Medium,2019,64.8,Options
3699,400104,26,0.0697090909090909,Medium,2019,87.55,Charter
3704,609764,26,0.0697090909090909,Medium,2019,85.025,Network 15
3733,400091,26,0.0589818181818181,Low,2021,81.67500000000001,Contract
3735,400164,26,0.0589818181818181,Low,2021,55.725,Options
3737,400104,26,0.0589818181818181,Low,2021,97.0,Charter
3742,609764,26,0.0589818181818181,Low,2021,77.3,Network 15
3752,400091,26,0.0693090909090909,Medium,2022,83.425,Contract
3754,400164,26,0.0693090909090909,Medium,2022,44.55,Options
3756,400104,26,0.0693090909090909,Medium,2022,79.8,Charter
3761,609764,26,0.0693090909090909,Medium,2022,78.6,Network 15
3846,610385,28,0.2842363636363636,High,2013,91.075,Network 15
3851,610384,28,0.2842363636363636,High,2013,93.375,ISP
3854,610383,28,0.2842363636363636,High,2013,91.925,Network 15
3856,609704,28,0.2842363636363636,High,2013,83.925,Network 16
3857,610392,28,0.2842363636363636,High,2013,93.5,Network 15
3861,610385,28,0.2646909090909091,High,2014,88.77499999999999,Network 15
3866,610384,28,0.2646909090909091,High,2014,92.525,ISP
3869,610383,28,0.2646909090909091,High,2014,91.475,Network 15
3871,609704,28,0.2646909090909091,High,2014,87.775,Network 16
3872,610392,28,0.2646909090909091,High,2014,93.375,Network 15
3876,610385,28,0.2400545454545454,High,2015,89.075,Network 15
3881,610384,28,0.2400545454545454,High,2015,91.9,ISP
3884,610383,28,0.2400545454545454,High,2015,91.9,Network 15
3886,609704,28,0.2400545454545454,High,2015,87.725,Network 16
3887,610392,28,0.2400545454545454,High,2015,92.45,Network 15
3891,610385,28,0.2288,High,2016,85.975,Network 15
3896,610384,28,0.2288,High,2016,93.4,ISP
3899,610383,28,0.2288,High,2016,90.0,Network 15
3901,609704,28,0.2288,High,2016,87.5,Network 16
3902,610392,28,0.2288,High,2016,93.1,Network 15
3906,610385,28,0.2056545454545454,High,2017,83.875,Network 15
3911,610384,28,0.2056545454545454,High,2017,92.55,ISP
3914,610383,28,0.2056545454545454,High,2017,89.32499999999999,Network 15
3916,609704,28,0.2056545454545454,High,2017,85.85,Network 16
3917,610392,28,0.2056545454545454,High,2017,90.575,Network 15
3921,610385,28,0.2175272727272727,High,2018,89.175,Network 15
3926,610384,28,0.2175272727272727,High,2018,93.075,ISP
3929,610383,28,0.2175272727272727,High,2018,90.15,Network 15
3931,609704,28,0.2175272727272727,High,2018,86.45,Network 16
3932,610392,28,0.2175272727272727,High,2018,91.4,Network 15
3936,610385,28,0.2364545454545454,High,2019,85.95,Network 15
3941,610384,28,0.2364545454545454,High,2019,92.15,ISP
3944,610383,28,0.2364545454545454,High,2019,86.3,Network 15
3946,609704,28,0.2364545454545454,High,2019,86.725,Network 16
3947,610392,28,0.2364545454545454,High,2019,90.15,Network 15
3966,610385,28,0.1823454545454545,High,2021,98.95,Network 15
3971,610384,28,0.1823454545454545,High,2021,86.825,ISP
3974,610383,28,0.1823454545454545,High,2021,77.4,Network 15
3976,609704,28,0.1823454545454545,High,2021,70.42500000000001,Network 16
3977,610392,28,0.1823454545454545,High,2021,86.1,Network 15
3981,610385,28,0.1812727272727272,High,2022,72.0,Network 15
3986,610384,28,0.1812727272727272,High,2022,89.425,ISP
3989,610383,28,0.1812727272727272,High,2022,75.1,Network 15
3991,609704,28,0.1812727272727272,High,2022,70.25,Network 16
3992,610392,28,0.1812727272727272,High,2022,86.4,Network 15
4016,609734,29,0.1338,High,2013,89.85,Network 14
4023,610569,29,0.1228,High,2014,57.5,Options
4028,609734,29,0.1228,High,2014,89.15,Network 14
4035,610569,29,0.1187454545454545,High,2015,56.775,Options
4040,609734,29,0.1187454545454545,High,2015,90.525,Network 14
4047,610569,29,0.1147818181818181,High,2016,45.45,Options
4052,609734,29,0.1147818181818181,High,2016,90.5,Network 14
4059,610569,29,0.1037090909090909,Medium,2017,45.85,Options
4064,609734,29,0.1037090909090909,Medium,2017,88.6,Network 14
4071,610569,29,0.1039090909090909,Medium,2018,51.4,Options
4076,609734,29,0.1039090909090909,Medium,2018,89.4,Network 14
4083,610569,29,0.1082545454545454,Medium,2019,64.35,Options
4088,609734,29,0.1082545454545454,Medium,2019,89.25,Network 14
4107,610569,29,0.092090909090909,Medium,2021,58.9,Options
4112,609734,29,0.092090909090909,Medium,2021,86.95,Network 14
4119,610569,29,0.099,Medium,2022,61.775,Options
4124,609734,29,0.099,Medium,2022,83.575,Network 14
4136,609698,30,0.077690909090909,Medium,2013,83.95,Network 16
4142,610558,30,0.077690909090909,Medium,2013,95.3,Network 16
4145,610557,30,0.077690909090909,Medium,2013,86.66666666666667,Options
4147,609698,30,0.0694,Medium,2014,87.6,Network 16
4153,610558,30,0.0694,Medium,2014,94.05,Network 16
4156,610557,30,0.0694,Medium,2014,70.95,Options
4158,609698,30,0.0662363636363636,Medium,2015,88.275,Network 16
4164,610558,30,0.0662363636363636,Medium,2015,92.76666666666668,Network 16
4167,610557,30,0.0662363636363636,Medium,2015,83.95,Options
4169,609698,30,0.0644181818181818,Medium,2016,89.25,Network 16
4175,610558,30,0.0644181818181818,Medium,2016,91.4,Network 16
4178,610557,30,0.0644181818181818,Medium,2016,45.2,Options
4180,609698,30,0.0627636363636363,Medium,2017,87.425,Network 16
4186,610558,30,0.0627636363636363,Medium,2017,89.25,Network 16
4189,610557,30,0.0627636363636363,Medium,2017,48.45,Options
4191,609698,30,0.0553818181818181,Low,2018,87.65,Network 16
4197,610558,30,0.0553818181818181,Low,2018,89.125,Network 16
4200,610557,30,0.0553818181818181,Low,2018,69.15,Options
4202,609698,30,0.0488363636363636,Low,2019,85.975,Network 16
4208,610558,30,0.0488363636363636,Low,2019,87.475,Network 16
4211,610557,30,0.0488363636363636,Low,2019,72.325,Options
4224,609698,30,0.0403636363636363,Low,2021,71.9,Network 16
4230,610558,30,0.0403636363636363,Low,2021,84.4,Network 16
4233,610557,30,0.0403636363636363,Low,2021,67.6,Options
4235,609698,30,0.0457454545454545,Low,2022,76.85,Network 16
4241,610558,30,0.0457454545454545,Low,2022,84.225,Network 16
4244,610557,30,0.0457454545454545,Low,2022,53.825,Options
4265,609745,31,0.0786,Medium,2013,88.85,ISP
4266,400032,31,0.0786,Medium,2013,94.575,Charter
4269,400115,31,0.0786,Medium,2013,95.2,Charter
4278,609745,31,0.0699818181818181,Medium,2014,90.05,ISP
4279,400032,31,0.0699818181818181,Medium,2014,95.85,Charter
4282,400115,31,0.0699818181818181,Medium,2014,95.35,Charter
4290,400176,31,0.0655818181818181,Medium,2015,61.25,Options
4291,609745,31,0.0655818181818181,Medium,2015,91.2,ISP
4292,400032,31,0.0655818181818181,Medium,2015,95.625,Charter
4295,400115,31,0.0655818181818181,Medium,2015,95.025,Charter
4303,400176,31,0.0643272727272727,Medium,2016,68.55,Options
4304,609745,31,0.0643272727272727,Medium,2016,88.55000000000001,ISP
4305,400032,31,0.0643272727272727,Medium,2016,91.0,Charter
4308,400115,31,0.0643272727272727,Medium,2016,95.475,Charter
4316,400176,31,0.0648909090909091,Medium,2017,70.2,Options
4317,609745,31,0.0648909090909091,Medium,2017,93.75,ISP
4318,400032,31,0.0648909090909091,Medium,2017,89.0,Charter
4321,400115,31,0.0648909090909091,Medium,2017,94.375,Charter
4329,400176,31,0.057,Low,2018,73.65,Options
4330,609745,31,0.057,Low,2018,90.4,ISP
4331,400032,31,0.057,Low,2018,89.0,Charter
4334,400115,31,0.057,Low,2018,95.25,Charter
4342,400176,31,0.0529090909090909,Low,2019,74.225,Options
4343,609745,31,0.0529090909090909,Low,2019,88.2,ISP
4344,400032,31,0.0529090909090909,Low,2019,88.175,Charter
4347,400115,31,0.0529090909090909,Low,2019,94.625,Charter
4368,400176,31,0.043890909090909,Low,2021,56.366666666666674,Options
4369,609745,31,0.043890909090909,Low,2021,80.1,ISP
4370,400032,31,0.043890909090909,Low,2021,78.7,Charter
4373,400115,31,0.043890909090909,Low,2021,95.575,Charter
4381,400176,31,0.0498727272727272,Low,2022,73.5,Options
4382,609745,31,0.0498727272727272,Low,2022,83.0,ISP
4383,400032,31,0.0498727272727272,Low,2022,81.85,Charter
4386,400115,31,0.0498727272727272,Low,2022,85.75,Charter
4406,400130,32,0.0860363636363636,Medium,2013,65.26666666666667,Options
4423,400130,32,0.0816727272727272,Medium,2014,70.8,Options
4436,610565,32,0.0816727272727272,Medium,2014,61.6,Options
